column,coef,abs_coef,selected
EBIT대매출액_ratio_industry,-0.3197128626746912,0.3197128626746912,1
영업이익률변화,0.22509183735746743,0.22509183735746743,1
총자본영업이익률,-0.21530318260311873,0.21530318260311873,1
영업이익률변화_diff,0.20883302579647742,0.20883302579647742,1
비유동장기적합률_diff_industry,0.207472915912822,0.207472915912822,1
금융비용부담률_diff,0.18495276843160993,0.18495276843160993,1
순이익률_ratio,0.16289087922234666,0.16289087922234666,1
영업CF_총부채_diff,-0.16007202024911202,0.16007202024911202,1
현금ROA_diff,0.15714224515956324,0.15714224515956324,1
EBITDA마진_ratio,0.14839523179337388,0.14839523179337388,1
비유동비율_ratio,0.11084894131751678,0.11084894131751678,1
ROE_diff,-0.1038601412417528,0.1038601412417528,1
총자산회전율_ratio,-0.09808005033439592,0.09808005033439592,1
판관비율_ratio,-0.07949868923323963,0.07949868923323963,1
영업CF_총부채,-0.07883962977008288,0.07883962977008288,1
현금ROE_diff,-0.07558371896256277,0.07558371896256277,1
순이익률_diff,0.07129971860421357,0.07129971860421357,1
ROA변화_ratio,0.06845789392617878,0.06845789392617878,1
영업현금흐름비율_ratio,0.06381686221116284,0.06381686221116284,1
영업이익률_diff,-0.05707677983480782,0.05707677983480782,1
총자산증가율_ratio_industry,-0.05424647013818095,0.05424647013818095,1
ROE,-0.053592314909840476,0.053592314909840476,1
ROIC_ratio,0.05103717278439248,0.05103717278439248,1
유형자산회전율_ratio,0.05051525974457983,0.05051525974457983,1
ROA_ratio,0.0486216789861872,0.0486216789861872,1
총자본영업이익률_diff,-0.04835914832809312,0.04835914832809312,1
부채비율_ratio_industry,-0.04578998931898674,0.04578998931898674,1
재고자산보유기간_ratio,-0.04477425319115137,0.04477425319115137,1
ROA_diff,0.04320804586110175,0.04320804586110175,1
재고자산보유기간,-0.04245370126005342,0.04245370126005342,1
총자산증가율_diff,0.041345393151649035,0.041345393151649035,1
총부채비율_diff,0.04116474256613871,0.04116474256613871,1
장기부채비율_ratio,0.03620329941619999,0.03620329941619999,1
EBITDA마진_diff,-0.03535613565679427,0.03535613565679427,1
총자산회전율_diff,-0.0336718626330232,0.0336718626330232,1
유동비율_diff,0.03212904142665001,0.03212904142665001,1
유동비율변화_diff,0.026689323059829215,0.026689323059829215,1
유보율_diff,0.025710854108923372,0.025710854108923372,1
영업CF_총부채_ratio,-0.02478563083052996,0.02478563083052996,1
유형자산증가율_ratio,-0.02252281596973253,0.02252281596973253,1
자기자본증가율,-0.019744727419970947,0.019744727419970947,1
현금ROA_ratio,0.01913010626449786,0.01913010626449786,1
판관비율_diff,-0.018798342776593157,0.018798342776593157,1
영업이익률변화_ratio,0.015970313060532405,0.015970313060532405,1
총자본영업이익률_ratio,-0.015879097508713812,0.015879097508713812,1
총부채비율,0.014697884532084036,0.014697884532084036,1
차입금의존도,-0.010656209921537565,0.010656209921537565,1
순운전자본회전율,0.010014928649433756,0.010014928649433756,1
매출총이익률_ratio,0.009291216642158567,0.009291216642158567,1
순운전자본대총자본_ratio_industry,-0.008581302187439615,0.008581302187439615,1
매출원가율_ratio,0.0055832111495867105,0.0055832111495867105,1
유형자산비율,0.0037216181219650486,0.0037216181219650486,1
금융부채비율_ratio,0.003492096563079276,0.003492096563079276,1
차입금의존도_ratio_industry,-0.0016366917969321655,0.0016366917969321655,1
총자산증가율,-0.0015556509479208733,0.0015556509479208733,1
FCF_총자산_diff,0.0009933464207980375,0.0009933464207980375,1
업력,0.0008593010612704165,0.0008593010612704165,1
자기자본회전율,-0.00040295990431688216,0.00040295990431688216,1
비유동비율_diff,2.0933530842430066e-05,2.0933530842430066e-05,1
종업원,-6.809887554107635e-07,6.809887554107635e-07,1
ROA,0.0,0.0,0
순운전자본비율,0.0,0.0,0
금융비용부담률,0.0,0.0,0
비유동비율,0.0,0.0,0
자기자본비율_ratio,0.0,0.0,0
자기자본비율_diff,-0.0,0.0,0
금융부채비율_diff,0.0,0.0,0
순차입금비율_ratio,0.0,0.0,0
차입금의존도_ratio,-0.0,0.0,0
순차입금비율_diff,0.0,0.0,0
차입금의존도_diff,-0.0,0.0,0
장기부채비율_diff,0.0,0.0,0
유동비율변화,0.0,0.0,0
총부채비율_ratio,0.0,0.0,0
부채비율_diff,0.0,0.0,0
부채비율_ratio,-0.0,0.0,0
순이익증가율,-0.0,0.0,0
FCF_총자산,0.0,0.0,0
유형자산증가율,-0.0,0.0,0
부채비율변화,-0.0,0.0,0
총자산회전율,-0.0,0.0,0
감가상각비율,-0.0,0.0,0
투하자본회전율,0.0,0.0,0
영업CF_유동부채,-0.0,0.0,0
유형자산회전율,0.0,0.0,0
비유동자산회전율,0.0,0.0,0
ROIC,0.0,0.0,0
매출총이익률,0.0,0.0,0
영업이익률,-0.0,0.0,0
순이익률,0.0,0.0,0
EBITDA마진,-0.0,0.0,0
영업현금흐름비율,0.0,0.0,0
현금ROA,0.0,0.0,0
현금ROE,-0.0,0.0,0
매출원가율,0.0,0.0,0
판관비율,-0.0,0.0,0
부채비율,0.0,0.0,0
금융부채비율,-0.0,0.0,0
순차입금비율,0.0,0.0,0
당좌비율_추정,0.0,0.0,0
자본잠식률,0.0,0.0,0
유동비율,0.0,0.0,0
유보율,0.0,0.0,0
자기자본비율,-0.0,0.0,0
장기부채비율,0.0,0.0,0
현금비율,-0.0,0.0,0
비유동장기적합률,0.0,0.0,0
ROE_ratio,0.0,0.0,0
매출총이익률_diff,0.0,0.0,0
순운전자본비율_diff,0.0,0.0,0
순운전자본회전율_ratio,0.0,0.0,0
금융비용부담률_ratio,0.0,0.0,0
감가상각비율_diff,-0.0,0.0,0
매출원가율_diff,0.0,0.0,0
ROIC_diff,0.0,0.0,0
유형자산비율_ratio,0.0,0.0,0
유형자산비율_diff,0.0,0.0,0
비유동장기적합률_ratio,0.0,0.0,0
비유동장기적합률_diff,0.0,0.0,0
유보율_ratio,0.0,0.0,0
당좌비율_추정_ratio,0.0,0.0,0
당좌비율_추정_diff,0.0,0.0,0
현금비율_diff,0.0,0.0,0
현금비율_ratio,-0.0,0.0,0
순운전자본비율_ratio,-0.0,0.0,0
자본잠식률_ratio,0.0,0.0,0
자본잠식률_diff,0.0,0.0,0
유동비율_ratio,0.0,0.0,0
영업CF_유동부채_ratio,0.0,0.0,0
영업CF_유동부채_diff,-0.0,0.0,0
투하자본회전율_ratio,-0.0,0.0,0
재고자산보유기간_diff,-0.0,0.0,0
투하자본회전율_diff,-0.0,0.0,0
자기자본회전율_ratio,-0.0,0.0,0
유형자산회전율_diff,0.0,0.0,0
자기자본회전율_diff,-0.0,0.0,0
감가상각비율_ratio,-0.0,0.0,0
비유동자산회전율_diff,0.0,0.0,0
비유동자산회전율_ratio,0.0,0.0,0
영업이익률_ratio,0.0,0.0,0
영업현금흐름비율_diff,0.0,0.0,0
현금ROE_ratio,0.0,0.0,0
FCF_총자산_ratio,0.0,0.0,0
유형자산증가율_diff,0.0,0.0,0
부채비율변화_ratio,0.0,0.0,0
업력_diff,0.0,0.0,0
매출액영업이익률_diff_industry,-0.0,0.0,0
업력_ratio,0.0,0.0,0
매출액영업이익률_ratio_industry,-0.0,0.0,0
EBIT대매출액_diff_industry,-0.0,0.0,0
EBITDA대매출액_diff_industry,-0.0,0.0,0
EBITDA대매출액_ratio_industry,-0.0,0.0,0
매출원가대매출액_diff_industry,0.0,0.0,0
매출원가대매출액_ratio_industry,0.0,0.0,0
매출액순이익률_diff_industry,0.0,0.0,0
총자산증가율_ratio,0.0,0.0,0
자기자본증가율_diff,-0.0,0.0,0
자기자본증가율_ratio,-0.0,0.0,0
부채비율변화_diff,0.0,0.0,0
순이익증가율_diff,0.0,0.0,0
금융비용대매출액_ratio_industry,0.0,0.0,0
금융비용대매출액_diff_industry,0.0,0.0,0
사내유보율_ratio_industry,0.0,0.0,0
사내유보율_diff_industry,0.0,0.0,0
매출액순이익률_ratio_industry,0.0,0.0,0
유동비율_ratio_industry,0.0,0.0,0
유동비율_diff_industry,0.0,0.0,0
