column,coef,abs_coef,selected
금융비용부담률,0.23491524383950785,0.23491524383950785,1
총자본영업이익률_diff,-0.19965887124477288,0.19965887124477288,1
영업CF_총부채_diff,-0.13720667767007538,0.13720667767007538,1
ROA변화,0.11243131173262393,0.11243131173262393,1
현금ROA,0.10465897323037529,0.10465897323037529,1
ROE_diff,-0.0967233574274008,0.0967233574274008,1
비유동장기적합률_ratio,0.0923780778563645,0.0923780778563645,1
ROA_ratio,0.08807475350244086,0.08807475350244086,1
자본잠식률,0.08775271734659681,0.08775271734659681,1
유보율_diff,0.07826867320413049,0.07826867320413049,1
매입채무지급기간,-0.05781444044658414,0.05781444044658414,1
부채비율,0.05742526792794759,0.05742526792794759,1
매출총이익률_diff,0.0527987820068956,0.0527987820068956,1
총자본영업이익률,-0.043475914877547345,0.043475914877547345,1
총자산증가율_diff_industry,-0.04298694121935654,0.04298694121935654,1
장기부채비율,0.03829603909665947,0.03829603909665947,1
매입채무지급기간_ratio,0.036395997391728024,0.036395997391728024,1
현금ROE_ratio,0.03540465103601088,0.03540465103601088,1
순운전자본대총자본_ratio_industry,-0.03539889458891443,0.03539889458891443,1
매출채권회전율_ratio_industry,-0.03442377670293007,0.03442377670293007,1
매출원가율,0.03225987539196121,0.03225987539196121,1
유형자산비율,-0.03044580485627726,0.03044580485627726,1
매입채무지급기간_diff,-0.03033949237055714,0.03033949237055714,1
ROIC_ratio,0.030211001019917475,0.030211001019917475,1
현금ROA_ratio,0.023886571104559003,0.023886571104559003,1
유동비율변화_diff,0.022990422903739594,0.022990422903739594,1
자기자본비율_diff_industry,0.02064083428874774,0.02064083428874774,1
순이익률_ratio,0.020111001826512532,0.020111001826512532,1
순이익증가율_diff,-0.01988285203157046,0.01988285203157046,1
영업현금흐름비율,0.017346686489127933,0.017346686489127933,1
순운전자본비율_ratio,0.016327214626890865,0.016327214626890865,1
매출채권회전율_ratio,-0.011516811970090567,0.011516811970090567,1
차입금의존도_diff_industry,0.00909436534097214,0.00909436534097214,1
재고자산보유기간_ratio,-0.005350211993065713,0.005350211993065713,1
장기부채의존도,0.0033351910177875374,0.0033351910177875374,1
유동자산회전율,0.002984485536790991,0.002984485536790991,1
총자산회전율_ratio,-0.0016636283626887782,0.0016636283626887782,1
FCF_총자산_ratio,0.0012221804949735075,0.0012221804949735075,1
업력,0.0005456775044744191,0.0005456775044744191,1
자기자본증가율_diff_industry,-2.8736459924804476e-05,2.8736459924804476e-05,1
차입금의존도,0.0,0.0,0
총부채비율,0.0,0.0,0
재고자산보유기간,-0.0,0.0,0
매출채권회전율,-0.0,0.0,0
투하자본회전율,-0.0,0.0,0
FCF_총자산,0.0,0.0,0
매출액증가율,0.0,0.0,0
총자산증가율,-0.0,0.0,0
유형자산증가율,-0.0,0.0,0
순차입금비율,0.0,0.0,0
유보율,0.0,0.0,0
자기자본비율,0.0,0.0,0
금융부채비율,0.0,0.0,0
비유동장기적합률,0.0,0.0,0
순운전자본비율,-0.0,0.0,0
비유동비율,0.0,0.0,0
ROE,-0.0,0.0,0
유동비율,-0.0,0.0,0
순이익률,-0.0,0.0,0
영업이익률,-0.0,0.0,0
매출총이익률,0.0,0.0,0
ROIC,0.0,0.0,0
ROA,-0.0,0.0,0
판관비율,0.0,0.0,0
현금ROE,0.0,0.0,0
EBITDA마진,-0.0,0.0,0
총자산회전율,-0.0,0.0,0
감가상각비율,-0.0,0.0,0
유형자산회전율,0.0,0.0,0
비유동자산회전율,-0.0,0.0,0
자기자본회전율,-0.0,0.0,0
순운전자본회전율,0.0,0.0,0
현금비율,-0.0,0.0,0
당좌비율_추정,-0.0,0.0,0
유동비율_diff,-0.0,0.0,0
자본잠식률_ratio,0.0,0.0,0
자본잠식률_diff,0.0,0.0,0
유보율_ratio,-0.0,0.0,0
자기자본비율_ratio,0.0,0.0,0
자기자본비율_diff,0.0,0.0,0
금융부채비율_ratio,0.0,0.0,0
금융부채비율_diff,0.0,0.0,0
차입금의존도_diff,0.0,0.0,0
순차입금비율_ratio,0.0,0.0,0
순차입금비율_diff,0.0,0.0,0
차입금의존도_ratio,0.0,0.0,0
장기부채의존도_diff,0.0,0.0,0
장기부채의존도_ratio,0.0,0.0,0
장기부채비율_ratio,0.0,0.0,0
장기부채비율_diff,0.0,0.0,0
영업CF_총부채,-0.0,0.0,0
총부채비율_ratio,0.0,0.0,0
총부채비율_diff,0.0,0.0,0
부채비율_ratio,0.0,0.0,0
부채비율_diff,0.0,0.0,0
유동비율변화,0.0,0.0,0
부채비율변화,0.0,0.0,0
자기자본증가율,-0.0,0.0,0
영업CF_유동부채,-0.0,0.0,0
유형자산비율_diff,-0.0,0.0,0
비유동비율_ratio,0.0,0.0,0
비유동장기적합률_diff,0.0,0.0,0
금융비용부담률_diff,0.0,0.0,0
금융비용부담률_ratio,0.0,0.0,0
유형자산비율_ratio,-0.0,0.0,0
비유동비율_diff,0.0,0.0,0
EBITDA마진_diff,-0.0,0.0,0
순이익률_diff,-0.0,0.0,0
영업이익률_ratio,-0.0,0.0,0
영업이익률_diff,-0.0,0.0,0
총자본영업이익률_ratio,-0.0,0.0,0
매출총이익률_ratio,0.0,0.0,0
ROIC_diff,0.0,0.0,0
ROE_ratio,0.0,0.0,0
매출원가율_ratio,0.0,0.0,0
판관비율_diff,0.0,0.0,0
감가상각비율_diff,-0.0,0.0,0
EBITDA마진_ratio,0.0,0.0,0
현금ROA_diff,0.0,0.0,0
영업현금흐름비율_ratio,0.0,0.0,0
매출원가율_diff,0.0,0.0,0
영업현금흐름비율_diff,0.0,0.0,0
비유동자산회전율_ratio,-0.0,0.0,0
비유동자산회전율_diff,-0.0,0.0,0
총자산회전율_diff,-0.0,0.0,0
감가상각비율_ratio,0.0,0.0,0
판관비율_ratio,0.0,0.0,0
유형자산회전율_diff,0.0,0.0,0
자기자본회전율_diff,-0.0,0.0,0
ROA_diff,-0.0,0.0,0
순운전자본회전율_diff,0.0,0.0,0
순운전자본회전율_ratio,0.0,0.0,0
당좌비율_추정_ratio,-0.0,0.0,0
유동비율_ratio,-0.0,0.0,0
현금비율_diff,-0.0,0.0,0
현금비율_ratio,-0.0,0.0,0
순운전자본비율_diff,-0.0,0.0,0
당좌비율_추정_diff,-0.0,0.0,0
영업CF_총부채_ratio,-0.0,0.0,0
영업CF_유동부채_ratio,-0.0,0.0,0
영업CF_유동부채_diff,-0.0,0.0,0
재고자산보유기간_diff,-0.0,0.0,0
자기자본회전율_ratio,-0.0,0.0,0
투하자본회전율_diff,-0.0,0.0,0
투하자본회전율_ratio,-0.0,0.0,0
매출채권회전율_diff,-0.0,0.0,0
유형자산회전율_ratio,0.0,0.0,0
자기자본증가율_diff,-0.0,0.0,0
ROA변화_ratio,-0.0,0.0,0
자기자본증가율_ratio,-0.0,0.0,0
총자산증가율_ratio,-0.0,0.0,0
유형자산증가율_diff,-0.0,0.0,0
유형자산증가율_ratio,0.0,0.0,0
FCF_총자산_diff,0.0,0.0,0
매출액영업이익률_diff_industry,-0.0,0.0,0
매출액영업이익률_ratio_industry,-0.0,0.0,0
EBIT대매출액_ratio_industry,-0.0,0.0,0
EBIT대매출액_diff_industry,-0.0,0.0,0
EBITDA대매출액_ratio_industry,-0.0,0.0,0
매출원가대매출액_diff_industry,0.0,0.0,0
매출원가대매출액_ratio_industry,0.0,0.0,0
EBITDA대매출액_diff_industry,-0.0,0.0,0
매출액순이익률_diff_industry,-0.0,0.0,0
매출액순이익률_ratio_industry,-0.0,0.0,0
사내유보율_ratio_industry,0.0,0.0,0
부채증가율_diff,0.0,0.0,0
부채비율변화_diff,0.0,0.0,0
업력_diff,0.0,0.0,0
업력_ratio,-0.0,0.0,0
총자산증가율_diff,-0.0,0.0,0
부채비율_diff_industry,0.0,0.0,0
자기자본비율_ratio_industry,0.0,0.0,0
금융비용대매출액_ratio_industry,0.0,0.0,0
금융비용대매출액_diff_industry,0.0,0.0,0
사내유보율_diff_industry,0.0,0.0,0
당좌비율_ratio_industry,-0.0,0.0,0
부채비율_ratio_industry,0.0,0.0,0
유동비율_diff_industry,-0.0,0.0,0
순운전자본대총자본_diff_industry,-0.0,0.0,0
현금비율_ratio_industry,-0.0,0.0,0
비유동비율_ratio_industry,0.0,0.0,0
비유동비율_diff_industry,0.0,0.0,0
비유동장기적합률_diff_industry,0.0,0.0,0
현금비율_diff_industry,0.0,0.0,0
유동비율_ratio_industry,-0.0,0.0,0
당좌비율_diff_industry,-0.0,0.0,0
총자산회전율_diff_industry,-0.0,0.0,0
차입금의존도_ratio_industry,0.0,0.0,0
비유동장기적합률_ratio_industry,0.0,0.0,0
총자산회전율_ratio_industry,-0.0,0.0,0
비유동자산회전율_ratio_industry,-0.0,0.0,0
자기자본회전율_diff_industry,-0.0,0.0,0
자기자본회전율_ratio_industry,0.0,0.0,0
비유동자산회전율_diff_industry,-0.0,0.0,0
매출채권회전율_diff_industry,-0.0,0.0,0
유형자산회전율_ratio_industry,0.0,0.0,0
유형자산회전율_diff_industry,0.0,0.0,0
총자산증가율_ratio_industry,-0.0,0.0,0
유형자산증가율_diff_industry,-0.0,0.0,0
유형자산증가율_ratio_industry,-0.0,0.0,0
자기자본증가율_ratio_industry,-0.0,0.0,0
매출액증가율_diff_industry,0.0,0.0,0
