column,coef,abs_coef,selected
금융비용부담률,0.2305715683232155,0.2305715683232155,1
총자본영업이익률_diff,-0.20468998597223245,0.20468998597223245,1
영업CF_총부채_diff,-0.11659661206079083,0.11659661206079083,1
비유동장기적합률_ratio,0.1076027399501373,0.1076027399501373,1
ROA변화,0.09672699968924113,0.09672699968924113,1
자본잠식률,0.09276606571909186,0.09276606571909186,1
현금ROA,0.08891217164394435,0.08891217164394435,1
ROE_diff,-0.08867108527396113,0.08867108527396113,1
유보율_diff,0.07611244722487914,0.07611244722487914,1
매입채무지급기간,-0.0658398398040472,0.0658398398040472,1
ROA_ratio,0.06100786737429184,0.06100786737429184,1
부채비율,0.057662620534398946,0.057662620534398946,1
총자산증가율_diff_industry,-0.03339759921848807,0.03339759921848807,1
장기부채비율,0.03241584505968515,0.03241584505968515,1
매출채권회전율_ratio,-0.030897330551511424,0.030897330551511424,1
현금ROE_ratio,0.028268793161839417,0.028268793161839417,1
ROIC_ratio,0.024915385303117377,0.024915385303117377,1
현금ROA_ratio,0.02239517332462551,0.02239517332462551,1
순이익률_ratio,0.02096375005475872,0.02096375005475872,1
유형자산비율,-0.019369585410829285,0.019369585410829285,1
매출총이익률_diff,0.01901390908223895,0.01901390908223895,1
유동비율변화_diff,0.017268595456631314,0.017268595456631314,1
순운전자본비율_ratio,0.013807292955178544,0.013807292955178544,1
매입채무지급기간_ratio,0.009196833380857743,0.009196833380857743,1
차입금의존도_diff_industry,0.007240580965243812,0.007240580965243812,1
영업현금흐름비율,0.00575093885879007,0.00575093885879007,1
매출채권회전율_ratio_industry,-0.004641848001989412,0.004641848001989412,1
재고자산보유기간_ratio,-0.0022236210169381543,0.0022236210169381543,1
자기자본비율_diff_industry,0.0022230331130439476,0.0022230331130439476,1
매출원가율,0.001833788988505899,0.001833788988505899,1
업력,0.000616547263704274,0.000616547263704274,1
장기부채의존도,0.0,0.0,0
금융부채비율,0.0,0.0,0
자기자본비율,0.0,0.0,0
유보율,0.0,0.0,0
비유동장기적합률,0.0,0.0,0
ROE,-0.0,0.0,0
ROIC,0.0,0.0,0
순운전자본비율,-0.0,0.0,0
차입금의존도,0.0,0.0,0
총부채비율,0.0,0.0,0
순차입금비율,0.0,0.0,0
재고자산보유기간,-0.0,0.0,0
매출채권회전율,-0.0,0.0,0
투하자본회전율,-0.0,0.0,0
FCF_총자산,0.0,0.0,0
매출액증가율,0.0,0.0,0
총자산증가율,-0.0,0.0,0
유형자산증가율,-0.0,0.0,0
영업CF_유동부채,-0.0,0.0,0
자기자본증가율,-0.0,0.0,0
부채비율변화,0.0,0.0,0
유동비율변화,0.0,0.0,0
부채비율_diff,0.0,0.0,0
부채비율_ratio,0.0,0.0,0
ROA,-0.0,0.0,0
현금비율,-0.0,0.0,0
유동비율,-0.0,0.0,0
순이익률,-0.0,0.0,0
영업이익률,-0.0,0.0,0
매출총이익률,0.0,0.0,0
총자본영업이익률,-0.0,0.0,0
현금ROE,0.0,0.0,0
판관비율,0.0,0.0,0
감가상각비율,0.0,0.0,0
EBITDA마진,0.0,0.0,0
총자산회전율,-0.0,0.0,0
유동자산회전율,0.0,0.0,0
유형자산회전율,0.0,0.0,0
비유동자산회전율,-0.0,0.0,0
자기자본회전율,0.0,0.0,0
순운전자본회전율,0.0,0.0,0
비유동비율,0.0,0.0,0
당좌비율_추정,0.0,0.0,0
유동비율_diff,-0.0,0.0,0
자본잠식률_ratio,0.0,0.0,0
자본잠식률_diff,0.0,0.0,0
유보율_ratio,0.0,0.0,0
자기자본비율_ratio,0.0,0.0,0
자기자본비율_diff,0.0,0.0,0
금융부채비율_ratio,0.0,0.0,0
금융부채비율_diff,0.0,0.0,0
차입금의존도_diff,0.0,0.0,0
순차입금비율_ratio,0.0,0.0,0
순차입금비율_diff,0.0,0.0,0
차입금의존도_ratio,0.0,0.0,0
장기부채의존도_diff,0.0,0.0,0
장기부채의존도_ratio,0.0,0.0,0
장기부채비율_ratio,0.0,0.0,0
장기부채비율_diff,0.0,0.0,0
영업CF_총부채,-0.0,0.0,0
총부채비율_ratio,0.0,0.0,0
총부채비율_diff,0.0,0.0,0
비유동비율_ratio,0.0,0.0,0
유형자산비율_diff,-0.0,0.0,0
비유동장기적합률_diff,0.0,0.0,0
유형자산비율_ratio,-0.0,0.0,0
ROA_diff,-0.0,0.0,0
ROE_ratio,-0.0,0.0,0
ROIC_diff,0.0,0.0,0
당좌비율_추정_ratio,0.0,0.0,0
비유동비율_diff,0.0,0.0,0
금융비용부담률_diff,0.0,0.0,0
금융비용부담률_ratio,0.0,0.0,0
순운전자본회전율_diff,0.0,0.0,0
순운전자본회전율_ratio,0.0,0.0,0
EBITDA마진_diff,0.0,0.0,0
순이익률_diff,-0.0,0.0,0
영업이익률_ratio,-0.0,0.0,0
영업이익률_diff,-0.0,0.0,0
총자본영업이익률_ratio,0.0,0.0,0
매출총이익률_ratio,0.0,0.0,0
EBITDA마진_ratio,0.0,0.0,0
영업현금흐름비율_diff,0.0,0.0,0
판관비율_diff,0.0,0.0,0
판관비율_ratio,0.0,0.0,0
감가상각비율_diff,0.0,0.0,0
감가상각비율_ratio,0.0,0.0,0
현금ROA_diff,0.0,0.0,0
영업현금흐름비율_ratio,0.0,0.0,0
매출원가율_diff,0.0,0.0,0
매출원가율_ratio,0.0,0.0,0
비유동자산회전율_ratio,-0.0,0.0,0
비유동자산회전율_diff,-0.0,0.0,0
총자산회전율_ratio,-0.0,0.0,0
총자산회전율_diff,-0.0,0.0,0
자기자본회전율_ratio,0.0,0.0,0
유형자산회전율_diff,0.0,0.0,0
자기자본회전율_diff,0.0,0.0,0
유형자산회전율_ratio,0.0,0.0,0
매출채권회전율_diff,-0.0,0.0,0
투하자본회전율_ratio,-0.0,0.0,0
투하자본회전율_diff,-0.0,0.0,0
유동비율_ratio,-0.0,0.0,0
현금비율_diff,-0.0,0.0,0
현금비율_ratio,-0.0,0.0,0
순운전자본비율_diff,-0.0,0.0,0
당좌비율_추정_diff,0.0,0.0,0
영업CF_총부채_ratio,-0.0,0.0,0
영업CF_유동부채_ratio,-0.0,0.0,0
영업CF_유동부채_diff,-0.0,0.0,0
매입채무지급기간_diff,-0.0,0.0,0
재고자산보유기간_diff,-0.0,0.0,0
총자산증가율_ratio,-0.0,0.0,0
