column,coef,abs_coef,selected
금융비용부담률,0.20082451088112646,0.20082451088112646,1
순이익률_diff,0.18360428414445462,0.18360428414445462,1
감가상각비율_ratio,0.15170968163895202,0.15170968163895202,1
비유동장기적합률,0.14735545998626365,0.14735545998626365,1
ROE,-0.14509988121774217,0.14509988121774217,1
금융부채비율_ratio,0.14352636002255906,0.14352636002255906,1
비유동비율_ratio,-0.12055183528635857,0.12055183528635857,1
장기부채비율_ratio,0.10707071761670449,0.10707071761670449,1
영업이익증가율,-0.07857369037083387,0.07857369037083387,1
영업현금흐름비율_diff,0.07643104864593775,0.07643104864593775,1
판관비율_ratio,0.07642639214276176,0.07642639214276176,1
현금전환주기_CCC,-0.07489126924980652,0.07489126924980652,1
영업CF_유동부채_ratio,-0.0719784263846075,0.0719784263846075,1
총자산증가율_ratio,-0.07117499026519515,0.07117499026519515,1
영업CF_유동부채,-0.06653130624998893,0.06653130624998893,1
총자본영업이익률,-0.06006084990794405,0.06006084990794405,1
영업CF_총부채,-0.05748303949622072,0.05748303949622072,1
현금전환주기_CCC_diff,0.053811047663948876,0.053811047663948876,1
순운전자본회전율_ratio,-0.04981759482733825,0.04981759482733825,1
현금ROA_diff,0.04893422501189309,0.04893422501189309,1
자기자본증가율_diff,0.047944411274590606,0.047944411274590606,1
총부채비율_ratio,0.047509027135272844,0.047509027135272844,1
부채비율,-0.04703238602324012,0.04703238602324012,1
금융부채비율,-0.04510942411423194,0.04510942411423194,1
유보율_ratio,0.04274892807292622,0.04274892807292622,1
유형자산부채비율_ratio,-0.039210056315568884,0.039210056315568884,1
장기부채의존도_diff,0.03535770578900414,0.03535770578900414,1
현금전환주기_CCC_ratio,0.0324565582722966,0.0324565582722966,1
유보율_diff,0.03225951861076574,0.03225951861076574,1
현금ROE_ratio,-0.03145966827291242,0.03145966827291242,1
차입금의존도_ratio,0.02735575494702188,0.02735575494702188,1
유동비율_ratio,-0.027170561479439893,0.027170561479439893,1
비유동자산회전율_diff,0.02546405069851345,0.02546405069851345,1
재고자산보유기간_diff,0.02115307897059103,0.02115307897059103,1
유형자산회전율_diff,0.02000366944818599,0.02000366944818599,1
순운전자본비율_diff,0.019611316710517707,0.019611316710517707,1
FCF_총자산_ratio,0.018365856863196996,0.018365856863196996,1
순이익증가율,-0.0171023342493346,0.0171023342493346,1
매입채무지급기간,0.017056893608685685,0.017056893608685685,1
재고자산회전율,-0.01481053932705668,0.01481053932705668,1
ROIC,0.014266907376502764,0.014266907376502764,1
비유동비율,-0.01382122902297747,0.01382122902297747,1
재고자산보유기간,-0.013417183039471047,0.013417183039471047,1
현금비율_diff,0.010500177176047884,0.010500177176047884,1
유동비율,-0.009255265149265498,0.009255265149265498,1
매입채무회전율_diff,-0.007907662956241854,0.007907662956241854,1
매입채무지급기간_diff,-0.007562655511265516,0.007562655511265516,1
부채비율변화_diff,-0.005770338375611065,0.005770338375611065,1
매입채무지급기간_ratio,-0.0048043900645538,0.0048043900645538,1
금융비용부담률_diff,0.0034065423205406832,0.0034065423205406832,1
업력_ratio,-0.0028484038645650036,0.0028484038645650036,1
업력,0.0009217114374766741,0.0009217114374766741,1
자기자본회전율,-0.0006047594376751825,0.0006047594376751825,1
재고자산회전율_diff,-0.00026503923538706163,0.00026503923538706163,1
종업원,-5.991881801277148e-06,5.991881801277148e-06,1
순차입금비율,-0.0,0.0,0
자기자본비율,0.0,0.0,0
유보율,0.0,0.0,0
순이익률,0.0,0.0,0
영업이익률,-0.0,0.0,0
유형자산부채비율,0.0,0.0,0
ROA,-0.0,0.0,0
현금비율,0.0,0.0,0
당좌비율_추정,-0.0,0.0,0
순운전자본회전율,0.0,0.0,0
순운전자본비율,0.0,0.0,0
자본잠식률,-0.0,0.0,0
총부채비율,0.0,0.0,0
장기부채의존도,0.0,0.0,0
장기부채비율,0.0,0.0,0
차입금의존도,0.0,0.0,0
FCF_총자산,0.0,0.0,0
총자산회전율,0.0,0.0,0
총자산증가율,-0.0,0.0,0
장기부채비율_diff,0.0,0.0,0
총부채비율_diff,0.0,0.0,0
부채비율_diff,-0.0,0.0,0
부채비율_ratio,-0.0,0.0,0
유동비율변화,0.0,0.0,0
